gene,norm,dist_from_centroid,cos_to_centroid,isolation_score,norm_zscore,dist_zscore,cos_zscore,isolation_zscore,anomaly_score,is_outlier,gene_class
ANTXR1,5.694692,2.6460283,0.92414635,0.0414661169052124,-1.3142344,-0.07422491,-0.04191435,0.8798334423896478,1.3142343759536743,False,constrained
ANTXR2,6.223846,1.8181813,0.96428984,0.03151828050613403,-0.8674761,-0.99491477,0.49670708,0.3360754729705831,0.9949147701263428,False,disease
ANTXRL,6.859694,1.4984227,0.9759109,0.029840946197509766,-0.33063707,-1.3505341,0.6526315,0.24439082305223886,1.3505340814590454,False,other
ANXA1,5.3583755,3.657105,0.8430499,0.06463754177093506,-1.5981826,1.0502437,-1.1300185,2.1464050292222465,2.1464050292222465,False,other
ANXA10,6.6138983,2.7866414,0.91353923,0.036830246448516846,-0.5381595,0.08215789,-0.18423441,0.6264324610208599,0.6264324610208599,False,disease
ANXA11,6.6704206,2.2927427,0.94189477,0.03530818223953247,-0.49043834,-0.46713135,0.1962233,0.5432350188434377,0.5432350188434377,False,disease
ANXA13,6.323187,3.0911245,0.8906965,0.025294125080108643,-0.7836037,0.42078876,-0.4907242,-0.004142638790661337,0.7836037278175354,False,other
ANXA2,6.1671996,2.9381728,0.90093404,0.023320555686950684,-0.9153019,0.25068355,-0.35336334,-0.11201977334331747,0.9153019189834595,False,disease
ANXA2R,9.873284,4.4935684,0.92103606,0.010256588459014893,2.2137017,1.9805164,-0.083646365,-0.8261083457164718,2.2137017250061035,False,other
ANXA3,5.921376,3.3408823,0.86972076,0.024108409881591797,-1.1228477,0.6985568,-0.7721646,-0.06895493191548356,1.1228476762771606,False,other
ANXA4,5.81013,3.5150118,0.854603,0.030142903327941895,-1.2167715,0.8922149,-0.97500575,0.26089608002556364,1.2167714834213257,False,other
ANXA5,6.354857,3.1443107,0.8870697,0.021998882293701172,-0.756865,0.47993976,-0.53938675,-0.1842636675648933,0.7568650245666504,False,other
ANXA6,6.7784424,2.7310753,0.9187188,0.025198161602020264,-0.39923686,0.020360094,-0.11473784,-0.009388091559522936,0.39923685789108276,False,disease
ANXA7,6.8560925,2.3909147,0.93849236,0.03557473421096802,-0.33367783,-0.35794944,0.15057178,0.5578049969691203,0.5578049969691203,False,disease
ANXA8,6.394994,2.9398746,0.9017807,0.01999950408935547,-0.722978,0.25257626,-0.34200305,-0.2935515356883054,0.7229779958724976,False,other
ANXA8L1,6.3848634,2.9436224,0.90145844,0.0197983980178833,-0.73153096,0.25674427,-0.34632725,-0.3045441801865284,0.7315309643745422,False,other
ANXA9,6.676577,2.442806,0.93407303,0.04936695098876953,-0.48524052,-0.30023852,0.09127588,1.311700365572058,1.311700365572058,False,disease
AOAH,6.9434485,1.9556001,0.9596387,0.0314142107963562,-0.25992408,-0.8420844,0.434301,0.3303869260547866,0.8420844078063965,False,other
AOC1,7.5227485,2.0186448,0.9655686,0.023428797721862793,0.229172,-0.77196926,0.5138647,-0.10610316326365744,0.7719692587852478,False,disease
AOC2,7.5513134,2.1973999,0.95875585,0.024358272552490234,0.25328904,-0.5731669,0.42245525,-0.0552972064452551,0.5731669068336487,False,other
AOC3,7.6438274,2.16481,0.96211094,0.022877514362335205,0.33139756,-0.6094118,0.46747178,-0.1362368233004282,0.6094117760658264,False,other
AOPEP,7.94965,2.0674596,0.973239,0.015606701374053955,0.5895998,-0.7176799,0.6167816,-0.5336662087394426,0.7176799178123474,False,disease
AOX1,7.066186,2.22055,0.9493785,0.021338284015655518,-0.15629835,-0.5474204,0.29663542,-0.220372582494889,0.5474203824996948,False,other
AP1AR,9.491884,3.504006,0.9621555,0.010995745658874512,1.8916901,0.87997466,0.46807,-0.7857053272154454,1.8916901350021362,False,other
AP1B1,6.3625236,2.0833125,0.9515271,0.020722568035125732,-0.7503922,-0.7000491,0.32546443,-0.25402818939075256,0.7503921985626221,False,constrained
AP1G1,7.169895,1.9260439,0.96343875,0.014467835426330566,-0.06873787,-0.8749554,0.48528758,-0.595917678338597,0.874955415725708,False,constrained
AP1G2,7.5175962,2.0461652,0.9643696,0.015029430389404297,0.22482204,-0.74136245,0.49777713,-0.5652203764825635,0.741362452507019,False,disease
AP1M1,5.526954,6.536782,0.44952753,0.07780945301055908,-1.4558536,4.252876,-6.410067,2.866393921449071,6.410067081451416,True,constrained
AP1M2,5.3629394,4.9457107,0.6903145,0.08183920383453369,-1.5943294,2.4833663,-3.1793313,3.086663841198881,3.1793313026428223,True,other
AP1S1,7.239772,2.7068608,0.927504,0.02335423231124878,-0.009741824,-0.006570064,0.0031365787,-0.11017897780641885,0.11017897780641885,False,disease
AP1S2,7.2524867,2.7216177,0.9269387,0.021881937980651855,0.0009931846,0.009841839,-0.0044481517,-0.19065595224346873,0.19065595224346873,False,disease
AP1S3,7.172297,2.779108,0.92213213,0.022911369800567627,-0.06671004,0.07377972,-0.068939954,-0.1343862536279354,0.1343862536279354,False,other
AP2A1,5.692519,3.8068163,0.82698,0.035662949085235596,-1.316069,1.2167453,-1.3456347,0.5626269038622354,1.3456346988677979,False,constrained
AP2A2,5.63827,4.659165,0.7323458,0.03727293014526367,-1.361871,2.1646845,-2.6153796,0.6506299627067823,2.615379571914673,False,constrained
AP2B1,6.3214555,2.2062283,0.94546086,0.021617591381072998,-0.78506553,-0.5633484,0.24407093,-0.20510538269682352,0.7850655317306519,False,constrained
AP2M1,5.68074,4.4530215,0.757547,0.06890738010406494,-1.3260142,1.9354222,-2.277245,2.379798355029805,2.379798355029805,False,constrained
AP2S1,6.248337,3.2256732,0.8801943,0.04546642303466797,-0.8467988,0.57042706,-0.63163674,1.0984938878116213,1.0984938878116213,False,constrained
AP3B1,7.369419,1.5786272,0.9786363,0.014209926128387451,0.099717826,-1.2613348,0.68919957,-0.6100152399105623,1.261334776878357,False,disease
AP3B2,7.359532,1.3849964,0.98424935,0.013601899147033691,0.091370165,-1.4766812,0.7645119,-0.6432505589758774,1.4766812324523926,False,disease
AP3D1,8.015358,1.8839387,0.98161143,0.010406196117401123,0.6450764,-0.9217827,0.7291178,-0.8179306522693647,0.9217826724052429,False,constrained
AP3M1,7.162942,2.4404476,0.9401826,0.02954232692718506,-0.074608415,-0.30286145,0.1732508,0.22806801661000495,0.30286145210266113,False,other
AP3M2,7.1888766,2.4481761,0.9402272,0.029083847999572754,-0.052712053,-0.2942661,0.173849,0.20300713294659908,0.29426610469818115,False,other
AP3S1,5.67264,6.0304255,0.54209363,0.06968843936920166,-1.332853,3.6897316,-5.16807,2.4224917793050613,5.168069839477539,True,other
AP3S2,5.5395756,4.5795784,0.74048734,0.06970560550689697,-1.4451975,2.0761724,-2.5061417,2.4234300963221,2.5061416625976562,False,other
AP4B1,6.5589423,1.9418881,0.95802695,0.022611618041992188,-0.5845582,-0.85733426,0.41267523,-0.1507709629289323,0.8573342561721802,False,disease
AP4E1,7.4847255,1.3774898,0.9863318,0.013232052326202393,0.19706964,-1.4850297,0.79245317,-0.6634667294297818,1.485029697418213,False,disease
AP4M1,6.9370294,2.4209616,0.93789047,0.04169595241546631,-0.26534373,-0.32453275,0.142496,0.8923964646733312,0.8923964646733312,False,disease
AP4S1,7.4428935,3.0478623,0.91231483,0.02822399139404297,0.1617514,0.37267467,-0.20066266,0.15600657291951994,0.3726746737957001,False,disease
AP5B1,8.678801,2.9060135,0.9591724,0.013489902019500732,1.2052132,0.21491757,0.42804462,-0.6493724259030146,1.205213189125061,False,disease
AP5M1,7.344243,2.2197094,0.95377374,0.031957924365997314,0.07846198,-0.54835534,0.35560822,0.36010681435140496,0.5483553409576416,False,disease
AP5S1,8.435245,2.564164,0.96674114,0.022274136543273926,0.9995817,-0.16527034,0.52959716,-0.16921801484029525,0.9995816946029663,False,other
AP5Z1,8.566056,2.4881163,0.97446954,0.010470211505889893,1.1100245,-0.24984673,0.6332922,-0.8144315117266582,1.1100244522094727,False,disease
APAF1,6.899758,1.6945664,0.969441,0.015936732292175293,-0.2968116,-1.132393,0.5658222,-0.515626412477836,1.1323930025100708,False,other
APBA1,5.7207756,3.3443477,0.8697629,0.04295825958251953,-1.2922125,0.7024109,-0.7715992,0.9613953458776486,1.2922124862670898,False,disease
APBA2,5.645778,3.185617,0.8837246,0.038478732109069824,-1.3555319,0.5258785,-0.58426976,0.7165402170633476,1.355531930923462,False,disease
APBA3,6.4853444,2.0725534,0.9519895,0.03197401762008667,-0.64669603,-0.71201485,0.33166802,0.36098648655487864,0.7120148539543152,False,other
APBB1,7.8027716,1.9258492,0.975009,0.01377725601196289,0.4655922,-0.8751719,0.64053065,-0.6336653900032122,0.8751718997955322,False,constrained
APBB1IP,7.291833,1.5429034,0.9786556,0.018508315086364746,0.034212735,-1.301065,0.6894579,-0.37506131045313734,1.3010649681091309,False,other
APBB2,7.9802775,1.9485888,0.9784388,0.010855555534362793,0.6154584,-0.849882,0.68654925,-0.7933682495212605,0.8498820066452026,False,other
APBB3,7.8144803,1.8750491,0.97710204,0.014953136444091797,0.47547776,-0.9316692,0.6686135,-0.5693906743360684,0.9316691756248474,False,other
APC,9.045502,3.0767758,0.9650221,0.0055969953536987305,1.5148146,0.4048308,0.5065319,-1.080806029074084,1.5148146152496338,False,constrained
APC2,9.06719,3.2092745,0.9591287,0.007287204265594482,1.533126,0.55218923,0.42745763,-0.9884176413929607,1.5331259965896606,False,disease
APCDD1,7.354522,2.3703446,0.9470137,0.0330694317817688,0.087140575,-0.3808264,0.26490575,0.42086284120465406,0.42086284120465406,False,disease
APCDD1L,7.4810467,2.6902287,0.93354726,0.03130137920379639,0.19396368,-0.025067428,0.08422138,0.32421944649487666,0.32421944649487666,False,other
APCS,6.551918,2.032276,0.9539659,0.03147304058074951,-0.5904887,-0.7568095,0.35818657,0.33360261666526264,0.7568094730377197,False,other
APEH,5.838188,2.753724,0.91501313,0.04339456558227539,-1.1930825,0.045548964,-0.16445845,0.9852442367273796,1.1930824518203735,False,other
APELA,9.301377,3.9298873,0.9282862,0.023839473724365234,1.7308474,1.3536186,0.013631562,-0.08365523184908824,1.7308473587036133,False,other
APEX1,6.4503193,2.3037746,0.9403822,0.035368144512176514,-0.6762673,-0.45486227,0.17592832,0.5465126123126767,0.6762673258781433,False,other
APEX2,6.662574,1.4477551,0.9768868,0.02597332000732422,-0.4970633,-1.4068841,0.66572565,0.03298278624112619,1.4068840742111206,False,other
APH1A,7.769409,2.323825,0.9581765,0.026858627796173096,0.43742475,-0.43256333,0.4146818,0.08137453156777297,0.43742474913597107,False,other
APH1B,7.684535,2.3700597,0.95406497,0.027658820152282715,0.3657665,-0.38114327,0.35951576,0.1251137883516034,0.3811432719230652,False,other
API5,7.043971,2.750602,0.92145324,0.02728414535522461,-0.17505412,0.04207673,-0.07804899,0.10463371623665679,0.17505411803722382,False,constrained
APIP,5.7571206,3.6885755,0.8385622,0.06630361080169678,-1.2615268,1.0852437,-1.1902317,2.237473908598159,2.237473908598159,False,other
APLF,7.8778443,2.2058275,0.96590906,0.01432192325592041,0.52897525,-0.56379414,0.5184328,-0.603893372983425,0.603893372983425,False,other
APLN,9.390353,3.6263041,0.9506181,0.018463730812072754,1.8059686,1.0159886,0.3132676,-0.37749832826127927,1.8059686422348022,False,other
APLNR,5.4755616,2.6996753,0.92424035,0.02215278148651123,-1.4992437,-0.014561371,-0.04065316,-0.17585139486352644,1.4992437362670898,False,disease
APLP1,8.049774,2.0984292,0.97464997,0.019613921642303467,0.6741336,-0.6832371,0.63571304,-0.31462783007449524,0.6832370758056641,False,other
APLP2,7.8618374,1.7744882,0.98163986,0.017818808555603027,0.5154608,-1.0435079,0.7294993,-0.4127503773041876,1.0435079336166382,False,other
APMAP,6.152711,2.1820843,0.9473916,0.03592967987060547,-0.9275346,-0.59020007,0.26997688,0.5772066561235122,0.9275345802307129,False,other
APOA1,8.471309,2.9820108,0.94773453,0.027440190315246582,1.0300303,0.299438,0.2745778,0.11316327856515347,1.0300302505493164,False,disease
APOA2,8.436923,2.7847688,0.9564656,0.020892977714538574,1.0009989,0.08007534,0.39172605,-0.24471343816952565,1.000998854637146,False,disease
APOA4,8.734688,3.047662,0.95413387,0.02354133129119873,1.2523981,0.37245196,0.36044025,-0.09995197392973774,1.252398133277893,False,disease
APOA5,8.986361,3.309548,0.95038736,0.02458953857421875,1.4648825,0.66370827,0.3101718,-0.04265599107681845,1.464882493019104,False,disease
APOB,8.384433,2.7175825,0.9579314,0.029700100421905518,0.9566819,0.0053540533,0.41139325,0.2366920622492451,0.9566819071769714,False,disease
APOBEC1,7.5823483,2.3602507,0.95217663,0.03568458557128906,0.27949148,-0.39205235,0.3341792,0.5638095742691277,0.5638095742691277,False,other
APOBEC2,7.041991,1.9542437,0.960722,0.036277949810028076,-0.17672567,-0.843593,0.44883627,0.5962434142157222,0.8435930013656616,False,other
APOBEC3A,7.400377,2.1470032,0.95796984,0.024106383323669434,0.12585504,-0.62921554,0.41190907,-0.06906570545221728,0.6292155385017395,False,other
APOBEC3B,6.996819,2.4425664,0.93756187,0.023340702056884766,-0.21486403,-0.300505,0.13808703,-0.11091855406637635,0.30050501227378845,False,other
APOBEC3C,6.6515145,2.732413,0.91723824,0.029428184032440186,-0.5064005,0.021847889,-0.13460337,0.22182886005573788,0.5064005255699158,False,other
APOBEC3D,7.165542,2.4691224,0.9387742,0.023395657539367676,-0.0724131,-0.27097073,0.15435374,-0.10791463639377362,0.27097073197364807,False,other
APOBEC3F,6.8561068,2.478566,0.933894,0.024554729461669922,-0.33366573,-0.26046813,0.08887346,-0.044558689472480054,0.33366572856903076,False,other
APOBEC3G,7.1102943,2.3020034,0.9461581,0.019872009754180908,-0.119058155,-0.4568321,0.25342628,-0.3005204943669358,0.4568321108818054,False,other
APOBEC3H,7.116094,2.1494784,0.95329154,0.02328312397003174,-0.11416148,-0.6264627,0.34913832,-0.1140658257276933,0.6264626979827881,False,disease
APOBEC4,8.830503,2.941719,0.9631674,0.015173256397247314,1.3332942,0.2546275,0.48164716,-0.5573587134196671,1.333294153213501,False,other
APOBR,9.513693,4.662276,0.8897266,0.022429466247558594,1.910103,2.1681442,-0.5037384,-0.1607275490541752,2.1681442260742188,False,other
APOC1,8.729733,2.9360547,0.95959395,0.020902514457702637,1.2482152,0.2483279,0.43370038,-0.24419215093783755,1.2482151985168457,False,other
APOC2,8.371352,2.697729,0.958443,0.024587810039520264,0.9456381,-0.01672585,0.41825742,-0.042750474387561924,0.945638120174408,False,disease
APOC3,8.722319,2.9078715,0.9607087,0.020661234855651855,1.241955,0.21698394,0.44865713,-0.2573807178995467,1.241955041885376,False,disease
APOC4,9.075727,3.2341454,0.9581828,0.01888275146484375,1.5403339,0.5798494,0.41476655,-0.35459427051898296,1.540333867073059,False,other
APOD,6.296991,2.299006,0.94060946,0.04661357402801514,-0.8057207,-0.46016568,0.17897773,1.1611982256933047,1.1611982256933047,False,other
APOE,8.644384,3.1751328,0.943912,0.02882707118988037,1.176156,0.5142185,0.2232897,0.18897147423339675,1.1761560440063477,False,disease
APOF,8.841732,2.9459894,0.963392,0.01643514633178711,1.3427743,0.25937673,0.4846606,-0.4883826385317362,1.3427742719650269,False,other
APOH,6.584222,2.1931703,0.9464187,0.02914571762084961,-0.56321496,-0.5778708,0.25692275,0.2063889838621757,0.577870786190033,False,disease
APOL1,8.015557,2.4918258,0.95710284,0.022206425666809082,0.6452447,-0.24572115,0.40027606,-0.17291915418528084,0.6452447175979614,False,other
APOL2,7.781574,2.7766082,0.9365522,0.028696715831756592,0.44769517,0.07099954,0.12454025,0.1818461293852599,0.44769516587257385,False,other
APOL3,7.513984,2.229941,0.9565742,0.024282336235046387,0.22177245,-0.5369764,0.39318317,-0.05944795602757167,0.5369763970375061,False,other
APOL4,8.0632715,2.512242,0.95753187,0.02405548095703125,0.68552923,-0.2230152,0.4060326,-0.07184807605135256,0.6855292320251465,False,other
APOL5,7.845609,2.3411002,0.9593144,0.0261041522026062,0.5017595,-0.41335058,0.4299496,0.04013419545084743,0.5017595291137695,False,other
APOL6,7.3447833,2.2612622,0.9519108,0.02794206142425537,0.078918114,-0.5021424,0.33061236,0.14059601913274022,0.5021424293518066,False,other
APOLD1,7.496585,2.4124217,0.9478733,0.039416491985321045,0.2070824,-0.33403042,0.27643958,0.767799042164279,0.767799042164279,False,other
APOM,7.6816096,2.1707416,0.96269953,0.02517855167388916,0.36329663,-0.6028149,0.47536922,-0.01045998842968161,0.6028149127960205,False,other
APOO,7.1573544,2.380601,0.9430685,0.04457747936248779,-0.07932594,-0.36941987,0.21197177,1.0499034017278934,1.0499034017278934,False,disease
APOOL,7.272415,2.527082,0.93771005,0.04902613162994385,0.017818544,-0.20651102,0.14007519,1.2930708631296042,1.2930708631296042,False,disease
APP,7.6494455,1.7706535,0.97721326,0.01993018388748169,0.33614084,-1.0477728,0.6701058,-0.2973406422536383,1.047772765159607,False,constrained
APPBP2,5.956556,3.1640556,0.8840305,0.03774118423461914,-1.093146,0.501899,-0.5801647,0.6762251657826684,1.0931459665298462,False,constrained
APPL1,6.3866878,2.9528675,0.90084016,0.030983448028564453,-0.72999066,0.26702625,-0.35462293,0.30684103340847435,0.7299906611442566,False,disease
APPL2,6.510029,2.4759178,0.9312018,0.028828799724578857,-0.62585527,-0.26341322,0.052751623,0.1890659575441402,0.6258552670478821,False,disease
APRT,6.548116,2.9441211,0.90276873,0.0389479398727417,-0.59369856,0.25729898,-0.32874656,0.7421875488624026,0.7421875488624026,False,disease
APTX,5.7705245,2.5711513,0.928132,0.03764188289642334,-1.25021,-0.15749937,0.011562635,0.6707972624827161,1.2502100467681885,False,disease
AQP1,6.5321207,2.6150353,0.9233016,0.021860778331756592,-0.60720336,-0.108693756,-0.05324906,-0.19181255828877675,0.6072033643722534,False,disease
AQP10,6.2764554,2.8725708,0.9057383,0.03094273805618286,-0.82305855,0.17772424,-0.28890273,0.3046157885382057,0.823058545589447,False,other
AQP11,6.3938985,2.880759,0.90574867,0.05832737684249878,-0.72390276,0.1868308,-0.28876358,1.801485558240215,1.801485558240215,False,other
AQP12A,6.4484253,3.2326522,0.8814681,0.05292016267776489,-0.6778664,0.5781887,-0.6145455,1.5059222139634532,1.5059222139634532,False,other
AQP12B,6.463322,3.2187405,0.88266045,0.05255281925201416,-0.66528916,0.5627168,-0.5985475,1.4858428814078668,1.4858428814078668,False,other
AQP2,6.0390444,2.6986077,0.9174363,0.023615658283233643,-1.0235019,-0.015748745,-0.13194583,-0.09588919156776855,1.0235018730163574,False,disease
AQP3,6.095322,2.9849546,0.89751846,0.026248157024383545,-0.97598726,0.3027119,-0.39919162,0.04800563264933788,0.9759872555732727,False,other
AQP4,6.5279284,2.0898316,0.9512365,0.022711575031280518,-0.6107429,-0.6927989,0.3215649,-0.1453072211318013,0.692798912525177,False,disease
AQP5,6.0729713,2.8450477,0.907435,0.02269268035888672,-0.9948577,0.1471145,-0.26613733,-0.14634002145958336,0.9948577284812927,False,disease
AQP6,6.607754,2.262772,0.9430517,0.02008134126663208,-0.5433468,-0.5004632,0.21174626,-0.2890782396313818,0.5433468222618103,False,other
AQP7,5.4499664,3.4539895,0.86187625,0.06288158893585205,-1.5208534,0.824349,-0.8774175,2.0504230176876734,2.0504230176876734,False,other
AQP7B,5.818888,2.7738795,0.9137776,0.048592209815979004,-1.2093772,0.06796482,-0.18103625,1.2693522940877953,1.2693522940877953,False,other
AQP8,7.2008,2.568377,0.93424475,0.028244972229003906,-0.042645343,-0.16058475,0.09357993,0.1571534048292338,0.16058474779129028,False,other
AQP9,6.4297404,2.8538141,0.9077553,0.023827552795410156,-0.6936418,0.15686406,-0.26183954,-0.08430684088869837,0.6936417818069458,False,other
AQR,6.798527,1.5091199,0.9752645,0.01971292495727539,-0.38227984,-1.3386374,0.64395833,-0.3092162170005331,1.338637351989746,False,constrained
AR,8.828363,2.9003615,0.96510625,0.008154094219207764,1.3314873,0.20863175,0.5076611,-0.9410326320325116,1.3314872980117798,False,disease
ARAF,5.6953716,2.199806,0.9521816,0.022398948669433594,-1.3136607,-0.57049096,0.33424556,-0.16239566819557713,1.313660740852356,False,other
ARAP1,7.160123,1.3004717,0.98413205,0.011858582496643066,-0.07698851,-1.5706854,0.76293796,-0.7385418649284636,1.5706853866577148,False,other
ARAP2,7.3886137,1.4807945,0.9819186,0.01057654619216919,0.115923606,-1.3701394,0.7332389,-0.8086191590933358,1.3701393604278564,False,other
ARAP3,7.788744,1.7909606,0.97944576,0.009974300861358643,0.45374888,-1.0251883,0.70006007,-0.8415384477744399,1.0251883268356323,False,other
ARC,6.4258437,2.7540255,0.91416276,0.05691879987716675,-0.6969318,0.04588412,-0.17586833,1.7244914341198812,1.7244914341198812,False,other
ARCN1,5.8750863,4.605905,0.7433115,0.051621079444885254,-1.1619297,2.1054516,-2.4682484,1.4349131188719386,2.4682483673095703,False,constrained
AREG,8.2911,2.3479247,0.97153115,0.015236973762512207,0.87788177,-0.40576074,0.59386665,-0.553875863102951,0.8778817653656006,False,other
AREL1,5.9456882,2.2581773,0.9450637,0.030558764934539795,-1.1023214,-0.50557333,0.23874226,0.2836274613723632,1.1023213863372803,False,other
ARF1,6.161948,2.8085103,0.9098582,0.011285781860351562,-0.9197356,0.10647943,-0.23362394,-0.7698516792817307,0.9197356104850769,False,constrained
ARF3,6.2129745,2.7973683,0.9106359,0.01094663143157959,-0.8766547,0.09408784,-0.22318973,-0.7883899564586391,0.8766546845436096,False,constrained
ARF4,6.302446,2.7844748,0.91167605,0.009276032447814941,-0.8011151,0.0797484,-0.20923348,-0.8797064472696037,0.8797064472696037,False,constrained
ARF5,6.259571,2.7637258,0.91292316,0.010283112525939941,-0.8373138,0.056672305,-0.19250052,-0.8246585156033392,0.8373137712478638,False,other
ARF6,6.2437363,2.8708594,0.90575427,0.011918425559997559,-0.8506829,0.17582095,-0.2886884,-0.7352707875496208,0.8506829142570496,False,constrained
ARFGAP1,8.43491,2.6775806,0.9615239,0.017994999885559082,0.9992991,-0.039134014,0.45959514,-0.40311959569874983,0.9992991089820862,False,other
ARFGAP2,8.751445,2.9027781,0.96205693,0.01269996166229248,1.2665459,0.21131939,0.46674722,-0.6925512989127802,1.2665458917617798,False,other
ARFGAP3,8.864931,3.0381927,0.959696,0.012451648712158203,1.362361,0.3619207,0.43506953,-0.7061243152078593,1.362360954284668,False,disease
ARFGEF1,7.2786045,1.6718156,0.97427243,0.015107154846191406,0.023044137,-1.1576953,0.6306475,-0.5609718855443054,1.1576952934265137,False,constrained
ARFGEF2,7.3064446,1.6842177,0.97424436,0.015395939350128174,0.04654924,-1.1439023,0.6302708,-0.5451866565597498,1.14390230178833,False,constrained
ARFGEF3,8.681416,2.5469468,0.97593,0.007915973663330078,1.207421,-0.1844184,0.6528874,-0.9540485225987241,1.2074209451675415,False,disease
ARFIP1,6.3269644,3.158526,0.88580453,0.03475302457809448,-0.7804144,0.49574924,-0.55636203,0.5128895858687936,0.7804144024848938,False,other
ARFIP2,6.6103163,2.5763116,0.92611,0.034060776233673096,-0.54118377,-0.15176031,-0.015566931,0.475050648938633,0.5411837697029114,False,constrained
ARFRP1,6.5873804,2.301869,0.9409526,0.01579916477203369,-0.56054825,-0.45698166,0.18358183,-0.523145980794937,0.5605482459068298,False,other
ARG1,6.213459,2.6030402,0.9231127,0.03322190046310425,-0.8762457,-0.12203407,-0.055783436,0.4291969208212677,0.8762456774711609,False,disease
ARG2,6.559618,2.2410378,0.94393694,0.025184988975524902,-0.5839877,-0.5246349,0.22362399,-0.010108119548292136,0.5839877128601074,False,other
ARGFX,9.084011,3.4558604,0.9464709,0.011429667472839355,1.5473276,0.82642967,0.2576233,-0.7619867581736364,1.5473276376724243,False,other
ARGLU1,8.657008,3.0171149,0.95274836,0.025317847728729248,1.1868141,0.33847895,0.34185028,-0.002845936801837166,1.1868140697479248,False,constrained
ARHGAP1,6.1393943,2.1350691,0.9499189,0.03615301847457886,-0.9387776,-0.642488,0.30388665,0.5894145514806081,0.9387776255607605,False,other
ARHGAP10,5.4363217,2.9527583,0.90565544,0.02534884214401245,-1.5323735,0.2669048,-0.2900144,-0.0011517532988508112,1.5323735475540161,False,disease
ARHGAP11A,8.898452,3.1072037,0.95750314,0.008314967155456543,1.3906621,0.43867123,0.40564713,-0.9322391680429728,1.3906620740890503,False,disease
ARHGAP11B,5.9075108,2.8023767,0.91107714,0.05597048997879028,-1.1345541,0.09965799,-0.21726926,1.672655935018895,1.672655935018895,False,disease
ARHGAP12,7.256241,1.5393047,0.97829777,0.012027859687805176,0.00416276,-1.3050672,0.6846571,-0.7292890165659998,1.3050671815872192,False,other
ARHGAP15,7.000934,1.732242,0.9689079,0.01619875431060791,-0.21138969,-1.0904921,0.55866927,-0.5013040457872052,1.0904921293258667,False,disease
ARHGAP17,6.8245897,1.9166572,0.9602716,0.020767033100128174,-0.36027518,-0.88539475,0.44279262,-0.2515976876730068,0.8853947520256042,False,other
ARHGAP18,6.8418674,1.5425603,0.97436744,0.01861172914505005,-0.3456878,-1.3014466,0.63192225,-0.3694086020345194,1.301446557044983,False,other
ARHGAP19,6.711793,1.8912283,0.96067107,0.0244978666305542,-0.4555082,-0.9136755,0.44815248,-0.0476668645914204,0.9136754870414734,False,disease
ARHGAP20,8.377684,2.398651,0.9720929,0.010188579559326172,0.9509837,-0.34934562,0.6014042,-0.8298257752874477,0.9509837031364441,False,other
ARHGAP21,8.529408,2.5722692,0.96954274,0.006122887134552002,1.0790832,-0.15625605,0.5671873,-1.0520602962916827,1.0790832042694092,False,constrained
ARHGAP22,6.478556,2.0735402,0.951937,0.02092278003692627,-0.65242726,-0.71091735,0.33096424,-0.2430844155705003,0.7109173536300659,False,other
ARHGAP23,8.126213,2.209115,0.97238743,0.009106159210205078,0.73867005,-0.56013787,0.6053557,-0.8889918760840481,0.8889918760840481,False,constrained
ARHGAP24,7.073956,1.5017766,0.9774216,0.013764560222625732,-0.14973818,-1.3468041,0.6729009,-0.634359353630397,1.346804141998291,False,disease
ARHGAP25,6.9194355,1.3425,0.98100173,0.014062106609344482,-0.28019804,-1.5239435,0.72093725,-0.618095192001728,1.523943543434143,False,other
ARHGAP26,5.4107146,3.1244686,0.89190316,0.025128722190856934,-1.5539933,0.45787233,-0.4745343,-0.01318371421525198,1.5539933443069458,False,constrained
ARHGAP27,7.1114717,1.56197,0.97587734,0.015525639057159424,-0.118064165,-1.27986,0.65218127,-0.5380971502087916,1.279860019683838,False,other
ARHGAP28,7.4837837,1.3922447,0.9859133,0.013004422187805176,0.19627453,-1.4686201,0.7868374,-0.6759092040411373,1.4686200618743896,False,disease
ARHGAP29,7.411402,1.5110896,0.9813576,0.013350367546081543,0.13516368,-1.3364468,0.7257117,-0.6569995097116512,1.336446762084961,False,constrained
ARHGAP30,9.145672,3.526221,0.9452007,0.00939643383026123,1.599387,0.90468127,0.24058007,-0.8731251959695413,1.5993870496749878,False,constrained
ARHGAP31,9.389808,3.6527553,0.94907796,0.006122231483459473,1.8055081,1.0454062,0.29260314,-1.0520961347888613,1.8055081367492676,False,constrained
ARHGAP32,9.276567,3.3475213,0.96084625,0.00646364688873291,1.7099007,0.70594037,0.4505029,-1.033434051894427,1.7099007368087769,False,constrained
ARHGAP33,8.897447,3.153007,0.9550825,0.009135901927947998,1.3898134,0.4896114,0.3731681,-0.8873661115302208,1.3898134231567383,False,other
ARHGAP35,7.9794416,1.825571,0.9827161,0.008678555488586426,0.61475265,-0.98669636,0.7439394,-0.9123650923348636,0.9866963624954224,False,constrained
ARHGAP36,7.9790387,1.9871143,0.97700405,0.014359474182128906,0.6144125,-0.8070359,0.66729873,-0.6018408045086532,0.8070359230041504,False,other
ARHGAP39,6.6691527,1.7849035,0.964823,0.0205610990524292,-0.4915088,-1.0319246,0.5038608,-0.26285423383227186,1.0319246053695679,False,other
